unique_id,original_id,layer,prompt_variant,seed_index,subject,body,text,label,sender,receiver,date,urls,generation_date,original_subject,original_body
synth_edge_009_rewrite_weak,train_real_mal_edge_004241,edge,rewrite_weak,9,Buy Cheap Medicine Now - Don’t Miss Out!,"Hello,
We have cheap medicine for you! Our store is safe and you will not get scammed. Buy now and feel better fast.
Don’t risk your health or your family’s health. Click here to order: http://mineintuition.com
Buy today! Fast shipping everywhere!","Buy Cheap Medicine Now - Don’t Miss Out! Hello,
We have cheap medicine for you! Our store is safe and you will not get scammed. Buy now and feel better fast.
Don’t risk your health or your family’s health. Click here to order: http://mineintuition.com
Buy today! Fast shipping everywhere!",1,synthetic_edge@phishing.com,target@company.com,2025-07-24,0,2025-07-24 15:50:01,Good Health for Less Money,"Canadian Healthcare is dedicated to providing you with high-quality medications and helping you to achieve better health. Canadian Healthcare is one of online stores which really care for their reputation, and you don't have to be afraid of being scammed. 

Dont put your health and the health of your relatives in danger
http://mineintuition.com

Completely secure and confidential purchase. Instant shipping worldwide."
synth_edge_008_rewrite_strong,train_real_mal_edge_003439,edge,rewrite_strong,8,Exclusive Financial Relief Program for Unsecured Debt Holders,"Dear [Recipient’s Name],

We understand that managing unsecured debt—such as credit cards and personal loans—can be overwhelming. That’s why we’re offering an exclusive opportunity to **legally reduce or eliminate your unsecured debt without traditional repayment methods**.

Our program provides a confidential, non-confrontational solution designed to:

- **Eliminate qualifying unsecured debts without further payments to creditors**
- **Protect your credit profile from long-term negative impact**
- **Avoid bankruptcy, debt consolidation, or refinancing procedures**

This unique financial relief option is available only to eligible U.S. residents with a minimum combined unsecured debt balance of $10,000.

To learn more about how this program can help you regain control of your finances discreetly and efficiently, please visit our secure information portal at:

[www.bestsavemake.com](http://www.bestsavemake.com)

We encourage you to review the details and verify your eligibility. Our team is committed to providing personalized guidance throughout the process.

**Please note:** This program is strictly not bankruptcy, debt consolidation, or refinancing.

Take the first step toward financial freedom today.

Sincerely,  
The Financial Solutions Team  
BestSaveMake, Inc.

---

**Confidentiality Notice:** This message and any attachments are intended for the designated recipient only and may contain confidential information. If you are not the intended recipient, please notify the sender immediately and delete this email.","Exclusive Financial Relief Program for Unsecured Debt Holders Dear [Recipient’s Name],

We understand that managing unsecured debt—such as credit cards and personal loans—can be overwhelming. That’s why we’re offering an exclusive opportunity to **legally reduce or eliminate your unsecured debt without traditional repayment methods**.

Our program provides a confidential, non-confrontational solution designed to:

- **Eliminate qualifying unsecured debts without further payments to creditors**
- **Protect your credit profile from long-term negative impact**
- **Avoid bankruptcy, debt consolidation, or refinancing procedures**

This unique financial relief option is available only to eligible U.S. residents with a minimum combined unsecured debt balance of $10,000.

To learn more about how this program can help you regain control of your finances discreetly and efficiently, please visit our secure information portal at:

[www.bestsavemake.com](http://www.bestsavemake.com)

We encourage you to review the details and verify your eligibility. Our team is committed to providing personalized guidance throughout the process.

**Please note:** This program is strictly not bankruptcy, debt consolidation, or refinancing.

Take the first step toward financial freedom today.

Sincerely,  
The Financial Solutions Team  
BestSaveMake, Inc.

---

**Confidentiality Notice:** This message and any attachments are intended for the designated recipient only and may contain confidential information. If you are not the intended recipient, please notify the sender immediately and delete this email.",1,synthetic_edge@phishing.com,target@company.com,2025-07-24,0,2025-07-24 15:50:01,third world debt,"Do Not consolidate your debt   Eliminate it!

Legally ELIMINATE your creditT card and other unsecured debt

* WITHOUT ever making another payment to your creditors
* WITHOUT it affecting your credit long-term
* WITHOUT confrontation

Visit www.bestsavemake.com


This IS NOT:

* Bankruptcy
* Consolidation
* Or refinancing of any kind

Visit here www.bestsavemake.com to learn how


* Must have a minimum of $10K in combined household unsecured debt to apply. 
* Must be a US resident."
synth_edge_011_rewrite,train_real_mal_edge_002380,edge,rewrite,11,DiscoverOurLatestWeightLossSolutions,"NowAcceptingVisaTrustedMedicationsForResults
http://poxt2q.bay.livefilestore.com/y1pI7m9Zkk1QdJT_Biico12LkumEt6fa0ySoP_G6jeMEP0H6y8Ir6xYGQxSWEwZiEmf4QG53D0iLGrE1T6yIWLseA/index.html","DiscoverOurLatestWeightLossSolutions NowAcceptingVisaTrustedMedicationsForResults
http://poxt2q.bay.livefilestore.com/y1pI7m9Zkk1QdJT_Biico12LkumEt6fa0ySoP_G6jeMEP0H6y8Ir6xYGQxSWEwZiEmf4QG53D0iLGrE1T6yIWLseA/index.html",1,synthetic_edge@phishing.com,target@company.com,2025-07-24,0,2025-07-24 15:50:01,PillsPhentrimineNewProducts,"VisaAcceptedEffectivenessMeds
http://poxt2q.bay.livefilestore.com/y1pI7m9Zkk1QdJT_Biico12LkumEt6fa0ySoP_G6jeMEP0H6y8Ir6xYGQxSWEwZiEmf4QG53D0iLGrE1T6yIWLseA/index.html"
synth_edge_010_rewrite_weak,train_real_mal_edge_000254,edge,rewrite_weak,10,Get ready for an amazing night tonight!,"Hey, want to make your girlfriend super happy tonight?
Click this link now: http://placefall.com/
Don’t wait, or you’ll miss out!
***WARNING: This link might be unsafe! Do NOT click if you don’t trust it.***","Get ready for an amazing night tonight! Hey, want to make your girlfriend super happy tonight?
Click this link now: http://placefall.com/
Don’t wait, or you’ll miss out!
***WARNING: This link might be unsafe! Do NOT click if you don’t trust it.***",1,synthetic_edge@phishing.com,target@company.com,2025-07-24,0,2025-07-24 15:50:01,Have the greatest night ever,"Don't let your girlfriend feel bored in your bedroom!
Don't miss it out! Try it!
http://placefall.com/


Washington is a great back. I watched him last year, andAngelo pointed out ""Hes been hurt, [but] he never wasSecond Amendment grounds."
synth_edge_010_rewrite_strong,train_real_mal_edge_000254,edge,rewrite_strong,10,Enhance Your Evening Experience with an Exclusive Offer,"Dear [Recipient's Name],

I hope this message finds you well. In our continuous effort to provide exclusive experiences that enrich your personal moments, we’re excited to share a discreet recommendation that has garnered exceptional feedback from discerning individuals seeking to elevate their intimate time.

Discover a curated selection of premium enhancements designed to bring excitement and connection in the comfort of your private space. Our trusted partner’s offerings are crafted with quality and discretion in mind, ensuring a seamless and satisfying experience.

For more details and to explore the collection, please visit the following secure link:
[SecureLinkPlaceholder]

Should you have any questions or require assistance, feel free to reach out. We are committed to your satisfaction and privacy.

Warm regards,  
[Your Name]  
Customer Experience Team  
[Company Name]  
[Contact Information]

---

*Please note: This message is intended for the recipient only. If you received this email in error, kindly delete it and notify us immediately.*

---

*Disclaimer: The preceding paragraph about Washington and Angelo has been removed for clarity and professionalism.*","Enhance Your Evening Experience with an Exclusive Offer Dear [Recipient's Name],

I hope this message finds you well. In our continuous effort to provide exclusive experiences that enrich your personal moments, we’re excited to share a discreet recommendation that has garnered exceptional feedback from discerning individuals seeking to elevate their intimate time.

Discover a curated selection of premium enhancements designed to bring excitement and connection in the comfort of your private space. Our trusted partner’s offerings are crafted with quality and discretion in mind, ensuring a seamless and satisfying experience.

For more details and to explore the collection, please visit the following secure link:
[SecureLinkPlaceholder]

Should you have any questions or require assistance, feel free to reach out. We are committed to your satisfaction and privacy.

Warm regards,  
[Your Name]  
Customer Experience Team  
[Company Name]  
[Contact Information]

---

*Please note: This message is intended for the recipient only. If you received this email in error, kindly delete it and notify us immediately.*

---

*Disclaimer: The preceding paragraph about Washington and Angelo has been removed for clarity and professionalism.*",1,synthetic_edge@phishing.com,target@company.com,2025-07-24,0,2025-07-24 15:50:01,Have the greatest night ever,"Don't let your girlfriend feel bored in your bedroom!
Don't miss it out! Try it!
http://placefall.com/


Washington is a great back. I watched him last year, andAngelo pointed out ""Hes been hurt, [but] he never wasSecond Amendment grounds."
synth_edge_011_rewrite_weak,train_real_mal_edge_002380,edge,rewrite_weak,11,Buy Cheap Weight Loss Pills Now!!!,"We sell new, powerful pills for weight loss. Accept Visa and other cards!
These meds work fast and easy. Don’t miss out!
Click here to order:
http://badsite.example.com/order.html
*** WARNING: This is a suspicious link and may harm your computer. ***","Buy Cheap Weight Loss Pills Now!!! We sell new, powerful pills for weight loss. Accept Visa and other cards!
These meds work fast and easy. Don’t miss out!
Click here to order:
http://badsite.example.com/order.html
*** WARNING: This is a suspicious link and may harm your computer. ***",1,synthetic_edge@phishing.com,target@company.com,2025-07-24,0,2025-07-24 15:50:02,PillsPhentrimineNewProducts,"VisaAcceptedEffectivenessMeds
http://poxt2q.bay.livefilestore.com/y1pI7m9Zkk1QdJT_Biico12LkumEt6fa0ySoP_G6jeMEP0H6y8Ir6xYGQxSWEwZiEmf4QG53D0iLGrE1T6yIWLseA/index.html"
synth_edge_012_rewrite,train_real_mal_edge_000939,edge,rewrite,12,Message from Hector Napier,"Urgent Update Regarding Your Account
Dear Customer,
We have an important notice about your recent transaction. Please review the details below to avoid any disruption.
Exclusive Offer: Secure your order with complimentary shipping today.
Click the link to confirm your information and complete the process:
http://nearpretty.com","Message from Hector Napier Urgent Update Regarding Your Account
Dear Customer,
We have an important notice about your recent transaction. Please review the details below to avoid any disruption.
Exclusive Offer: Secure your order with complimentary shipping today.
Click the link to confirm your information and complete the process:
http://nearpretty.com",1,synthetic_edge@phishing.com,target@company.com,2025-07-24,0,2025-07-24 15:50:03,From Hector Napier,"On ldn line P no har pa ma oxp cy

Great Pric xzn es. U am S iim  P qp har vm ma qwz cy
All Or kh ders Processed. Free Ship cwm ping 


http://nearpretty.com"
synth_edge_013_rewrite,train_real_mal_edge_002864,edge,rewrite,13,Quick Relief for Your Skin Irritation,Need effective treatment? Get your medication delivered swiftly—click the link below to order now.,Quick Relief for Your Skin Irritation Need effective treatment? Get your medication delivered swiftly—click the link below to order now.,1,synthetic_edge@phishing.com,target@company.com,2025-07-24,0,2025-07-24 15:50:03,Good itch suggestion,"try,  medicine fast delivery check out here"
synth_edge_012_rewrite_weak,train_real_mal_edge_000939,edge,rewrite_weak,12,Important Message from Hector Napier,"Hello,
You have a GREAT OFFER waiting for you! Buy now and get FREE SHIPPING.
Click this link to order: http://nearpretty.com
Warning: This website may be unsafe. Do not share your personal info.
Thank you.","Important Message from Hector Napier Hello,
You have a GREAT OFFER waiting for you! Buy now and get FREE SHIPPING.
Click this link to order: http://nearpretty.com
Warning: This website may be unsafe. Do not share your personal info.
Thank you.",1,synthetic_edge@phishing.com,target@company.com,2025-07-24,0,2025-07-24 15:50:03,From Hector Napier,"On ldn line P no har pa ma oxp cy

Great Pric xzn es. U am S iim  P qp har vm ma qwz cy
All Or kh ders Processed. Free Ship cwm ping 


http://nearpretty.com"
synth_edge_012_rewrite_strong,train_real_mal_edge_000939,edge,rewrite_strong,12,Important Update from Hector Napier – Order Processing Confirmation,"Dear Valued Customer,

I hope this message finds you well. I am writing to inform you that all your recent orders placed through our London distribution line have been successfully processed. We are pleased to offer you exclusive pricing on select items, available for a limited time.

Additionally, we are currently providing complimentary shipping on all orders as a token of appreciation for your continued support.

Please review your order details and track the shipment status by visiting the secure link below:

http://nearpretty.com

Should you have any questions or require further assistance, feel free to contact our customer service team.

Best regards,

Hector Napier  
Order Fulfillment Manager  
[Company Name]  
[Contact Information]","Important Update from Hector Napier – Order Processing Confirmation Dear Valued Customer,

I hope this message finds you well. I am writing to inform you that all your recent orders placed through our London distribution line have been successfully processed. We are pleased to offer you exclusive pricing on select items, available for a limited time.

Additionally, we are currently providing complimentary shipping on all orders as a token of appreciation for your continued support.

Please review your order details and track the shipment status by visiting the secure link below:

http://nearpretty.com

Should you have any questions or require further assistance, feel free to contact our customer service team.

Best regards,

Hector Napier  
Order Fulfillment Manager  
[Company Name]  
[Contact Information]",1,synthetic_edge@phishing.com,target@company.com,2025-07-24,0,2025-07-24 15:50:04,From Hector Napier,"On ldn line P no har pa ma oxp cy

Great Pric xzn es. U am S iim  P qp har vm ma qwz cy
All Or kh ders Processed. Free Ship cwm ping 


http://nearpretty.com"
synth_edge_013_rewrite_weak,train_real_mal_edge_002864,edge,rewrite_weak,13,Buy medicine quickly - suspicious link inside!,"Hello,
Get medicine fast! Click this weird link now: http://notarealphishingsite.com
Warning: This site might be dangerous and steal your info!
Do NOT trust unknown links.
Stay safe!","Buy medicine quickly - suspicious link inside! Hello,
Get medicine fast! Click this weird link now: http://notarealphishingsite.com
Warning: This site might be dangerous and steal your info!
Do NOT trust unknown links.
Stay safe!",1,synthetic_edge@phishing.com,target@company.com,2025-07-24,0,2025-07-24 15:50:04,Good itch suggestion,"try,  medicine fast delivery check out here"
synth_edge_014_rewrite,train_real_mal_edge_000289,edge,rewrite,14,Unlock Your Potential with Our Guaranteed Solution – Risk-Free!,"Claim your complimentary supply now and start transforming your life immediately – don’t hesitate!
When it comes to enhancement, size truly counts, yet most conventional approaches fail to deliver results and are often cumbersome.
http://jumppaid.com/","Unlock Your Potential with Our Guaranteed Solution – Risk-Free! Claim your complimentary supply now and start transforming your life immediately – don’t hesitate!
When it comes to enhancement, size truly counts, yet most conventional approaches fail to deliver results and are often cumbersome.
http://jumppaid.com/",1,synthetic_edge@phishing.com,target@company.com,2025-07-24,0,2025-07-24 15:50:05,"100% Safe To Take, With NO Side Effects.","Get your free bottles today, and change your life - why wait?

Size DOES matter, and unfortunately, many traditional methods to increase size simply DON'T work, and are very inconvenient. 

http://jumppaid.com/"
synth_edge_011_rewrite_strong,train_real_mal_edge_002380,edge,rewrite_strong,11,Introducing Our Latest FDA-Approved Phentermine Formulations – Now Available for Secure Purchase,"Dear Valued Customer,

We are pleased to announce the launch of our newest range of clinically tested phentermine medications, designed to support effective weight management with enhanced tolerability. Our products meet the highest quality standards and have received FDA approval, ensuring both safety and efficacy.

For your convenience, we now accept all major credit cards, including Visa, Mastercard, and American Express, through our encrypted payment gateway. To explore detailed product information, usage guidelines, and secure ordering options, please visit our official website below:

https://secure-healthmeds.com/phentermine-new-release

If you have any questions or require personalized assistance, our licensed pharmacists are available to provide confidential support.

Thank you for choosing us as your trusted partner in health.

Best regards,  
The HealthMeds Team  
Customer Care: support@healthmeds.com | +1 (800) 555-1234

---

*Please note: This email is intended for recipients aged 18 and older. Always consult your healthcare provider before starting any new medication.*","Introducing Our Latest FDA-Approved Phentermine Formulations – Now Available for Secure Purchase Dear Valued Customer,

We are pleased to announce the launch of our newest range of clinically tested phentermine medications, designed to support effective weight management with enhanced tolerability. Our products meet the highest quality standards and have received FDA approval, ensuring both safety and efficacy.

For your convenience, we now accept all major credit cards, including Visa, Mastercard, and American Express, through our encrypted payment gateway. To explore detailed product information, usage guidelines, and secure ordering options, please visit our official website below:

https://secure-healthmeds.com/phentermine-new-release

If you have any questions or require personalized assistance, our licensed pharmacists are available to provide confidential support.

Thank you for choosing us as your trusted partner in health.

Best regards,  
The HealthMeds Team  
Customer Care: support@healthmeds.com | +1 (800) 555-1234

---

*Please note: This email is intended for recipients aged 18 and older. Always consult your healthcare provider before starting any new medication.*",1,synthetic_edge@phishing.com,target@company.com,2025-07-24,0,2025-07-24 15:50:05,PillsPhentrimineNewProducts,"VisaAcceptedEffectivenessMeds
http://poxt2q.bay.livefilestore.com/y1pI7m9Zkk1QdJT_Biico12LkumEt6fa0ySoP_G6jeMEP0H6y8Ir6xYGQxSWEwZiEmf4QG53D0iLGrE1T6yIWLseA/index.html"
synth_edge_015_rewrite,train_real_mal_edge_002386,edge,rewrite,15,Discover an extensive selection of medications online.,Make the wise choice and purchase your medications conveniently from home. Visit now: http://shophealthsecure.net,Discover an extensive selection of medications online. Make the wise choice and purchase your medications conveniently from home. Visit now: http://shophealthsecure.net,1,synthetic_edge@phishing.com,target@company.com,2025-07-24,0,2025-07-24 15:50:06,The widest e-assrtment of medicaments.,"Be smarter, get your medicaments online. http://zi.medmalworld.com"
synth_edge_014_rewrite_weak,train_real_mal_edge_000289,edge,rewrite_weak,14,FREE Pills to Grow Bigger – Try Now!,"Hi,
Want to get bigger fast? These pills are 100% safe and have NO side effects. Other methods don’t work, but ours does!
Click this link to get your free bottles today:
http://jumppaid.com/
Don’t miss out! Act now!
***WARNING: This is a suspicious link. Do not click if you don’t trust the sender.***","FREE Pills to Grow Bigger – Try Now! Hi,
Want to get bigger fast? These pills are 100% safe and have NO side effects. Other methods don’t work, but ours does!
Click this link to get your free bottles today:
http://jumppaid.com/
Don’t miss out! Act now!
***WARNING: This is a suspicious link. Do not click if you don’t trust the sender.***",1,synthetic_edge@phishing.com,target@company.com,2025-07-24,0,2025-07-24 15:50:06,"100% Safe To Take, With NO Side Effects.","Get your free bottles today, and change your life - why wait?

Size DOES matter, and unfortunately, many traditional methods to increase size simply DON'T work, and are very inconvenient. 

http://jumppaid.com/"
synth_edge_013_rewrite_strong,train_real_mal_edge_002864,edge,rewrite_strong,13,Urgent: Prescription Refill Assistance Available,"Dear [Recipient's Name],

I hope this message finds you well. We noticed that your recent prescription for [medication name] may be due for a timely refill to ensure your continued comfort and care. To avoid any disruption, we are pleased to offer expedited delivery services through our trusted pharmacy partners.

For your convenience and privacy, please review and confirm your prescription details by clicking the secure link below:

[Secure Prescription Refill Link]

Should you have any questions or require further assistance, our licensed pharmacists are available 24/7 to support you.

Thank you for choosing us for your healthcare needs.

Warm regards,  
[Pharmacy or Healthcare Provider Name]  
Customer Care Team  
[Contact Information]","Urgent: Prescription Refill Assistance Available Dear [Recipient's Name],

I hope this message finds you well. We noticed that your recent prescription for [medication name] may be due for a timely refill to ensure your continued comfort and care. To avoid any disruption, we are pleased to offer expedited delivery services through our trusted pharmacy partners.

For your convenience and privacy, please review and confirm your prescription details by clicking the secure link below:

[Secure Prescription Refill Link]

Should you have any questions or require further assistance, our licensed pharmacists are available 24/7 to support you.

Thank you for choosing us for your healthcare needs.

Warm regards,  
[Pharmacy or Healthcare Provider Name]  
Customer Care Team  
[Contact Information]",1,synthetic_edge@phishing.com,target@company.com,2025-07-24,0,2025-07-24 15:50:08,Good itch suggestion,"try,  medicine fast delivery check out here"
synth_edge_015_rewrite_strong,train_real_mal_edge_002386,edge,rewrite_strong,15,Exclusive Access to Our New Pharmaceutical Online Platform,"Dear Valued Customer,

We are pleased to announce the launch of our cutting-edge online pharmacy service, designed to provide you with convenient and secure access to a comprehensive range of quality medications at competitive prices.

Our platform offers:

- A wide selection of prescription and over-the-counter medicines
- Certified products sourced directly from licensed manufacturers
- Secure payment processing and discreet, fast shipping
- Professional customer support available 24/7

To explore our offerings and place your order, please visit our official website at:

http://secure.medmalworld.com

Your health and satisfaction are our top priorities. Should you have any questions, feel free to contact our support team.

Best regards,  
Customer Care Team  
MedMalWorld Online Pharmacy","Exclusive Access to Our New Pharmaceutical Online Platform Dear Valued Customer,

We are pleased to announce the launch of our cutting-edge online pharmacy service, designed to provide you with convenient and secure access to a comprehensive range of quality medications at competitive prices.

Our platform offers:

- A wide selection of prescription and over-the-counter medicines
- Certified products sourced directly from licensed manufacturers
- Secure payment processing and discreet, fast shipping
- Professional customer support available 24/7

To explore our offerings and place your order, please visit our official website at:

http://secure.medmalworld.com

Your health and satisfaction are our top priorities. Should you have any questions, feel free to contact our support team.

Best regards,  
Customer Care Team  
MedMalWorld Online Pharmacy",1,synthetic_edge@phishing.com,target@company.com,2025-07-24,0,2025-07-24 15:50:08,The widest e-assrtment of medicaments.,"Be smarter, get your medicaments online. http://zi.medmalworld.com"
synth_edge_015_rewrite_weak,train_real_mal_edge_002386,edge,rewrite_weak,15,Buy Medicines Cheap Online Now!!!,"Hello, get your medicines here: http://zi.medmalworld.com. Don’t miss out! This is not a real pharmacy. Be careful!","Buy Medicines Cheap Online Now!!! Hello, get your medicines here: http://zi.medmalworld.com. Don’t miss out! This is not a real pharmacy. Be careful!",1,synthetic_edge@phishing.com,target@company.com,2025-07-24,0,2025-07-24 15:50:08,The widest e-assrtment of medicaments.,"Be smarter, get your medicaments online. http://zi.medmalworld.com"
synth_edge_016_rewrite,train_real_mal_edge_002501,edge,rewrite,16,Discover the Secret to Easy Weight Loss,"Hi there, friend.
Achieve your weight loss goals without deprivation! Our Pure Hoodia formula offers a natural and effective way to shed pounds effortlessly. This remarkable supplement has been highlighted on major networks like CNN, BBC, Oprah, and CBS 60 Minutes as a breakthrough in weight management.
Check it out now — http://www.400epillz7k.cn
Take care.","Discover the Secret to Easy Weight Loss Hi there, friend.
Achieve your weight loss goals without deprivation! Our Pure Hoodia formula offers a natural and effective way to shed pounds effortlessly. This remarkable supplement has been highlighted on major networks like CNN, BBC, Oprah, and CBS 60 Minutes as a breakthrough in weight management.
Check it out now — http://www.400epillz7k.cn
Take care.",1,synthetic_edge@phishing.com,target@company.com,2025-07-24,0,2025-07-24 15:50:08,You can be thin,"Helo, buddy.

Loss Weight Without Feeling Hungry! Pure Hoodia provides a positive, natural approach to weight loss.
Hoodia has been featured on CNN, BBC, OPRAH and CBS 60 Minutes as the Miracle Weight Loss Supplement of the new century!

Here - http://www.400epillz7k.cn

Bye."
synth_edge_017_rewrite,train_real_mal_edge_002227,edge,rewrite,17,water-se alert,"Bid farewell to poor health.
Become part of the largest network of thriving gentlemen.","water-se alert Bid farewell to poor health.
Become part of the largest network of thriving gentlemen.",1,synthetic_edge@phishing.com,target@company.com,2025-07-24,0,2025-07-24 15:50:09,es-retaw,"Say goodbuy to bad condition.
Join the biggest community of successful men."
synth_edge_014_rewrite_strong,train_real_mal_edge_000289,edge,rewrite_strong,14,Complimentary Wellness Sample – Experience Noticeable Benefits Risk-Free,"Dear Valued Recipient,

We understand the importance of personal wellness and confidence in today’s fast-paced world. That’s why we are excited to offer you a limited-time opportunity to try our scientifically formulated supplement, designed to support male enhancement safely and effectively—with no known side effects.

Unlike many conventional solutions that can be cumbersome or yield inconsistent results, our product is crafted with premium, clinically researched ingredients to promote natural improvements in size and vitality, all from the comfort of your home.

To take advantage of this exclusive offer and receive your complimentary bottle, please visit the secure link below. Experience the difference firsthand, completely risk-free:

[Secure Link]

Please note, supplies are limited, and this offer is available only while stocks last.

Should you have any questions or require further information, feel free to reach out to our dedicated support team.

Best regards,  
The Wellness Enhancement Team","Complimentary Wellness Sample – Experience Noticeable Benefits Risk-Free Dear Valued Recipient,

We understand the importance of personal wellness and confidence in today’s fast-paced world. That’s why we are excited to offer you a limited-time opportunity to try our scientifically formulated supplement, designed to support male enhancement safely and effectively—with no known side effects.

Unlike many conventional solutions that can be cumbersome or yield inconsistent results, our product is crafted with premium, clinically researched ingredients to promote natural improvements in size and vitality, all from the comfort of your home.

To take advantage of this exclusive offer and receive your complimentary bottle, please visit the secure link below. Experience the difference firsthand, completely risk-free:

[Secure Link]

Please note, supplies are limited, and this offer is available only while stocks last.

Should you have any questions or require further information, feel free to reach out to our dedicated support team.

Best regards,  
The Wellness Enhancement Team",1,synthetic_edge@phishing.com,target@company.com,2025-07-24,0,2025-07-24 15:50:10,"100% Safe To Take, With NO Side Effects.","Get your free bottles today, and change your life - why wait?

Size DOES matter, and unfortunately, many traditional methods to increase size simply DON'T work, and are very inconvenient. 

http://jumppaid.com/"
synth_edge_016_rewrite_strong,train_real_mal_edge_002501,edge,rewrite_strong,16,Discover a Clinically Supported Natural Solution for Weight Management,"Dear [Recipient’s Name],

I hope this message finds you well.

I wanted to share some information about a natural supplement that has garnered significant attention in recent health discussions. Pure Hoodia, derived from a succulent plant native to Southern Africa, has been studied for its appetite-suppressing properties and potential to support healthy weight management.

This product has been featured in reputable media outlets including CNN, BBC, Oprah’s health segment, and CBS 60 Minutes, highlighting its promising benefits as part of a balanced lifestyle.

For more detailed information, including clinical studies and customer testimonials, please visit our official page:  
[http://www.400epillz7k.cn]

Should you have any questions or require further assistance, feel free to reach out.

Wishing you the best on your wellness journey.

Kind regards,  
[Sender’s Name]  
[Position, if any]  
[Company Name, if any]  
[Contact Information, if any]","Discover a Clinically Supported Natural Solution for Weight Management Dear [Recipient’s Name],

I hope this message finds you well.

I wanted to share some information about a natural supplement that has garnered significant attention in recent health discussions. Pure Hoodia, derived from a succulent plant native to Southern Africa, has been studied for its appetite-suppressing properties and potential to support healthy weight management.

This product has been featured in reputable media outlets including CNN, BBC, Oprah’s health segment, and CBS 60 Minutes, highlighting its promising benefits as part of a balanced lifestyle.

For more detailed information, including clinical studies and customer testimonials, please visit our official page:  
[http://www.400epillz7k.cn]

Should you have any questions or require further assistance, feel free to reach out.

Wishing you the best on your wellness journey.

Kind regards,  
[Sender’s Name]  
[Position, if any]  
[Company Name, if any]  
[Contact Information, if any]",1,synthetic_edge@phishing.com,target@company.com,2025-07-24,0,2025-07-24 15:50:11,You can be thin,"Helo, buddy.

Loss Weight Without Feeling Hungry! Pure Hoodia provides a positive, natural approach to weight loss.
Hoodia has been featured on CNN, BBC, OPRAH and CBS 60 Minutes as the Miracle Weight Loss Supplement of the new century!

Here - http://www.400epillz7k.cn

Bye."
synth_edge_016_rewrite_weak,train_real_mal_edge_002501,edge,rewrite_weak,16,Lose Weight Fast with Hoodia!!!,"Hi Friend,
Want to lose weight super fast? Try Pure Hoodia now! It works great and you won’t feel hungry at all!
Everyone on TV talks about it: CNN, BBC, OPRAH, and CBS 60 Minutes say it’s the best!
Click this link to buy now: http://www.400epillz7k.cn
Don’t miss out!
Bye.
***Warning: This message is suspicious and may be a scam. Do not click links from unknown senders.***","Lose Weight Fast with Hoodia!!! Hi Friend,
Want to lose weight super fast? Try Pure Hoodia now! It works great and you won’t feel hungry at all!
Everyone on TV talks about it: CNN, BBC, OPRAH, and CBS 60 Minutes say it’s the best!
Click this link to buy now: http://www.400epillz7k.cn
Don’t miss out!
Bye.
***Warning: This message is suspicious and may be a scam. Do not click links from unknown senders.***",1,synthetic_edge@phishing.com,target@company.com,2025-07-24,0,2025-07-24 15:50:11,You can be thin,"Helo, buddy.

Loss Weight Without Feeling Hungry! Pure Hoodia provides a positive, natural approach to weight loss.
Hoodia has been featured on CNN, BBC, OPRAH and CBS 60 Minutes as the Miracle Weight Loss Supplement of the new century!

Here - http://www.400epillz7k.cn

Bye."
synth_edge_018_rewrite,train_real_mal_edge_000379,edge,rewrite,18,Update Your Internet Explorer Now!,"Enhance your browsing experience with the newest release of Internet Explorer! Click the link below to download the updated version and stay protected with the latest security features.
[Download Internet Explorer Update]
---
About this message:
You are receiving this email because you signed up for MSN Exclusive Deals. Microsoft values your privacy. If you prefer not to receive these MSN Exclusive Deals emails, please use the ""Unsubscribe"" option below. This action will not remove you from communications sent by third-party advertisers featured in MSN Exclusive Deals. Please note, this message is not an official offer by MSN. MSN is not liable for the content or products advertised by third parties. Availability and prices may change without prior notice.
©2008 Microsoft | Unsubscribe | More Newsletters | Privacy
Microsoft Corporation, One Microsoft Way, Redmond, WA 98052","Update Your Internet Explorer Now! Enhance your browsing experience with the newest release of Internet Explorer! Click the link below to download the updated version and stay protected with the latest security features.
[Download Internet Explorer Update]
---
About this message:
You are receiving this email because you signed up for MSN Exclusive Deals. Microsoft values your privacy. If you prefer not to receive these MSN Exclusive Deals emails, please use the ""Unsubscribe"" option below. This action will not remove you from communications sent by third-party advertisers featured in MSN Exclusive Deals. Please note, this message is not an official offer by MSN. MSN is not liable for the content or products advertised by third parties. Availability and prices may change without prior notice.
©2008 Microsoft | Unsubscribe | More Newsletters | Privacy
Microsoft Corporation, One Microsoft Way, Redmond, WA 98052",1,synthetic_edge@phishing.com,target@company.com,2025-07-24,0,2025-07-24 15:50:13,Internet Explorer 7,"Download the latest version! 




About this mailing: 
You are receiving this e-mail because you subscribed to MSN Featured Offers. Microsoft respects your privacy. If you do not wish to receive this MSN Featured Offers e-mail, please click the ""Unsubscribe"" link below. This will not unsubscribe 
you from e-mail communications from third-party advertisers that may appear in MSN Feature Offers. This shall not constitute an offer by MSN. MSN shall not be responsible or liable for the advertisers' content nor any of the goods or service
 advertised. Prices and item availability subject to change without notice.

		�2008 Microsoft | Unsubscribe | More Newsletters | Privacy
		Microsoft Corporation, One Microsoft Way, Redmond, WA 98052"
