sender,receiver,date,subject,body,label,urls,data_id
synthetic@batch4.generated,target@example.com,2025-07-24,"Urgent: Your CNN Account Needs Attention!

Body: 
Hello,

We noticed some unusual activity on your CNN account. To keep your account secure, please click the link below to verify your information:

[Click here to verify your account](http://fake-link.com)

Thank you,
CNN Support Team

Warning: If you do not verify your account within 24 hours, it may be suspended!

(Note: This email may contain typos and strange formatting.)","Subject: Urgent: Your CNN Account Needs Attention!

Body: 
Hello,

We noticed some unusual activity on your CNN account. To keep your account secure, please click the link below to verify your information:

[Click here to verify your account](http://fake-link.com)

Thank you,
CNN Support Team

Warning: If you do not verify your account within 24 hours, it may be suspended!

(Note: This email may contain typos and strange formatting.)",1,,CEAS08_SYN4_CORE_00280_REWRITE_WEAK
synthetic@batch4.generated,target@example.com,2025-07-24,"Exclusive Collection of Luxury Timepieces Just for You

Body:

Dear [Recipient's Name],

We hope this message finds you well. As a valued member of our community, we are excited to share an exclusive opportunity tailored specifically for discerning individuals like yourself.

We are proud to present our latest collection of meticulously crafted timepieces and luxury accessories, sourced from renowned manufacturers who prioritize quality and elegance. Each piece is designed to complement your unique style and elevate your everyday experience.

To explore our curated selection and take advantage of this limited-time offer, please visit our website: [insert legitimate-looking link]. 

We are committed to providing you with an unparalleled shopping experience, complete with secure payment options and exceptional customer service. Should you have any questions or require assistance, feel free to reach out to our dedicated support team at [support email].

Thank you for being a part of our exclusive community. We look forward to helping you discover the perfect addition to your collection.

Warm regards,

[Your Name]  
[Your Position]  
[Company Name]  
[Company Contact Information]  
[Company Website URL]  

---

*Note: This email is intended for the recipient only. If you believe you have received this message in error, please disregard it.*","Subject: Exclusive Collection of Luxury Timepieces Just for You

Body:

Dear [Recipient's Name],

We hope this message finds you well. As a valued member of our community, we are excited to share an exclusive opportunity tailored specifically for discerning individuals like yourself.

We are proud to present our latest collection of meticulously crafted timepieces and luxury accessories, sourced from renowned manufacturers who prioritize quality and elegance. Each piece is designed to complement your unique style and elevate your everyday experience.

To explore our curated selection and take advantage of this limited-time offer, please visit our website: [insert legitimate-looking link]. 

We are committed to providing you with an unparalleled shopping experience, complete with secure payment options and exceptional customer service. Should you have any questions or require assistance, feel free to reach out to our dedicated support team at [support email].

Thank you for being a part of our exclusive community. We look forward to helping you discover the perfect addition to your collection.

Warm regards,

[Your Name]  
[Your Position]  
[Company Name]  
[Company Contact Information]  
[Company Website URL]  

---

*Note: This email is intended for the recipient only. If you believe you have received this message in error, please disregard it.*",1,,CEAS08_SYN4_CORE_00127_REWRITE_STRONG
synthetic@batch4.generated,target@example.com,2025-07-24,"Important Update Regarding Your Recent Order

Body:

Dear Valued Customer,

We hope this message finds you well. As a trusted provider of health and wellness solutions, we understand the importance of discretion and timely delivery when it comes to sensitive matters.

We noticed that you recently expressed interest in our range of wellness products tailored for personal relationships. Our records indicate that your order is currently pending, and we want to ensure that you receive everything you need to enhance your well-being.

To expedite the processing of your order and provide you with a seamless experience, we kindly ask you to confirm your shipping details. Please click the link below to verify your information securely:

[Verify My Order](#)

Rest assured, your privacy is our top priority, and all information will be handled with the utmost confidentiality.

If you have any questions or require further assistance, our customer support team is available 24/7 to help you.

Thank you for choosing us as your partner in health. We look forward to serving you.

Best regards,

[Your Company Name]  
Customer Support Team  
[Your Company Website]  
[Your Company Contact Information]  

---

Note: This email is a simulation for educational purposes only. Always be cautious of unsolicited communications and verify their legitimacy before engaging.","Subject: Important Update Regarding Your Recent Order

Body:

Dear Valued Customer,

We hope this message finds you well. As a trusted provider of health and wellness solutions, we understand the importance of discretion and timely delivery when it comes to sensitive matters.

We noticed that you recently expressed interest in our range of wellness products tailored for personal relationships. Our records indicate that your order is currently pending, and we want to ensure that you receive everything you need to enhance your well-being.

To expedite the processing of your order and provide you with a seamless experience, we kindly ask you to confirm your shipping details. Please click the link below to verify your information securely:

[Verify My Order](#)

Rest assured, your privacy is our top priority, and all information will be handled with the utmost confidentiality.

If you have any questions or require further assistance, our customer support team is available 24/7 to help you.

Thank you for choosing us as your partner in health. We look forward to serving you.

Best regards,

[Your Company Name]  
Customer Support Team  
[Your Company Website]  
[Your Company Contact Information]  

---

Note: This email is a simulation for educational purposes only. Always be cautious of unsolicited communications and verify their legitimacy before engaging.",1,,CEAS08_SYN4_CORE_00018_REWRITE_STRONG
synthetic@batch4.generated,target@example.com,2025-07-24,"Important Update Regarding Your Local Target Account

Dear [Recipient's Name],

I hope this message finds you well. My name is Ivy Maher, and I am reaching out to you on behalf of Target's Customer Service Team. We are committed to ensuring that our valued customers have a seamless shopping experience and that their accounts are secure.

During a routine security check, we identified some unusual activity associated with your account. To protect your personal information and maintain the integrity of your account, we kindly ask that you verify your recent transactions.

Please take a moment to log in to your Target account using the secure link below:

[Insert Legitimate-Looking Link Here]

Once logged in, you will be guided through a simple verification process. It is essential to complete this step within the next 24 hours to avoid any interruptions to your account access.

We appreciate your prompt attention to this matter and thank you for being a valued member of the Target community.

Best regards,

Ivy Maher  
Customer Service Team  
Target Corporation  
[Target's Legitimate Contact Information]  

*Please note: This communication is intended for the recipient only. If you believe you have received this message in error, please contact us immediately.*","Subject: Important Update Regarding Your Local Target Account

Dear [Recipient's Name],

I hope this message finds you well. My name is Ivy Maher, and I am reaching out to you on behalf of Target's Customer Service Team. We are committed to ensuring that our valued customers have a seamless shopping experience and that their accounts are secure.

During a routine security check, we identified some unusual activity associated with your account. To protect your personal information and maintain the integrity of your account, we kindly ask that you verify your recent transactions.

Please take a moment to log in to your Target account using the secure link below:

[Insert Legitimate-Looking Link Here]

Once logged in, you will be guided through a simple verification process. It is essential to complete this step within the next 24 hours to avoid any interruptions to your account access.

We appreciate your prompt attention to this matter and thank you for being a valued member of the Target community.

Best regards,

Ivy Maher  
Customer Service Team  
Target Corporation  
[Target's Legitimate Contact Information]  

*Please note: This communication is intended for the recipient only. If you believe you have received this message in error, please contact us immediately.*",1,,CEAS08_SYN4_CORE_00658_REWRITE_STRONG
synthetic@batch4.generated,target@example.com,2025-07-24,"Enhance Your Relationship Today  
Body:  

Are you feeling less confident in your intimate life?  
Research indicates that women prefer partners with higher sexual drive. Discover how to boost your libido now: http://www.improveyourlife.com/","Subject: Enhance Your Relationship Today  
Body:  

Are you feeling less confident in your intimate life?  
Research indicates that women prefer partners with higher sexual drive. Discover how to boost your libido now: http://www.improveyourlife.com/",1,,CEAS08_SYN4_CORE_00238_REWRITE
synthetic@batch4.generated,target@example.com,2025-07-24,"URGENT: You Need to Fix Your Libido!

Body:

Hello,

Are you a man with a low libido? Women find that very unattractive! Click this link to learn more: http://www.scamlink.com/

Don't miss out on improving your life!

Best,  
Your Friend","Subject: URGENT: You Need to Fix Your Libido!

Body:

Hello,

Are you a man with a low libido? Women find that very unattractive! Click this link to learn more: http://www.scamlink.com/

Don't miss out on improving your life!

Best,  
Your Friend",1,,CEAS08_SYN4_CORE_00238_REWRITE_WEAK
synthetic@batch4.generated,target@example.com,2025-07-24,"URGENT: Your Pharmacy Needs You!

Body: 

Dear Valued Customer,

You have won a special prize from our online chemist! Please click the link below to claim your free medications and shipping.

[Click here to claim your prize!]

Don't miss out on this amazing opportunity!

Best,  
Man's Stuff Store","Subject: URGENT: Your Pharmacy Needs You!

Body: 

Dear Valued Customer,

You have won a special prize from our online chemist! Please click the link below to claim your free medications and shipping.

[Click here to claim your prize!]

Don't miss out on this amazing opportunity!

Best,  
Man's Stuff Store",1,,CEAS08_SYN4_CORE_00248_REWRITE_WEAK
synthetic@batch4.generated,target@example.com,2025-07-24,"**** Exclusive Opportunity to Elevate Your Confidence

**","**

Dear Valued Customer,

We hope this message finds you well. At EnhanceLife Solutions, we are committed to empowering individuals to enhance their personal well-being and confidence. 

We are excited to present an exclusive opportunity tailored just for you! Our latest product line, designed with cutting-edge technology, aims to boost your self-esteem and help you achieve the confidence you deserve in both personal and professional settings.

Imagine stepping into every situation with newfound assurance, making lasting impressions, and feeling your absolute best. Our team of experts has developed a solution that prioritizes safety, effectiveness, and discretion, ensuring a seamless experience.

To learn more about how our innovative offerings can transform your life, we invite you to visit our website. Additionally, by responding to this email, you can access a limited-time offer with special pricing just for our loyal customers.

Don’t miss out on this chance to invest in yourself. Start your journey toward enhanced confidence today!

Best regards,

The EnhanceLife Solutions Team  
[Website URL]  
[Contact Information]  

*Note: This email is intended for the recipient only. If you wish to unsubscribe from future communications, please reply with ""Unsubscribe.""*  

---

This sophisticated variant maintains the original intent of promoting a product while using a more professional tone and realistic context, making it harder to detect as a phishing attempt.",1,,CEAS08_SYN4_CORE_00774_REWRITE_STRONG
synthetic@batch4.generated,target@example.com,2025-07-24,"Important Update Required

Body:  
Dear User,  

It’s disheartening to witness someone you care about thriving with another, but the true agony lies in the possibility of losing access to your account. We’ve noticed unusual activity linked to your profile, and it’s crucial that you take immediate action to secure it.  

Click here to verify your credentials and ensure your account remains safe: [malicious link].  

Failure to respond promptly may result in restrictions on your account.  

Best,  
The Security Team","Subject: Important Update Required

Body:  
Dear User,  

It’s disheartening to witness someone you care about thriving with another, but the true agony lies in the possibility of losing access to your account. We’ve noticed unusual activity linked to your profile, and it’s crucial that you take immediate action to secure it.  

Click here to verify your credentials and ensure your account remains safe: [malicious link].  

Failure to respond promptly may result in restrictions on your account.  

Best,  
The Security Team",1,,CEAS08_SYN4_CORE_00155_REWRITE
synthetic@batch4.generated,target@example.com,2025-07-24,"Boost Your Confidence with Our Exclusive Offer!

Body:  
Are you on a quest to enhance your self-esteem? Look no further! Our online pharmacy is your ultimate destination for top-notch solutions. We provide...","Subject: Boost Your Confidence with Our Exclusive Offer!

Body:  
Are you on a quest to enhance your self-esteem? Look no further! Our online pharmacy is your ultimate destination for top-notch solutions. We provide...",1,,CEAS08_SYN4_CORE_00772_REWRITE
synthetic@batch4.generated,target@example.com,2025-07-24,"Important Update Regarding Your Online Pharmacy Account

Dear Valued Customer,

We hope this message finds you well. As a trusted partner in your healthcare journey, we want to inform you of a recent update to your online pharmacy account with us. To enhance your experience and ensure the security of your personal information, we have implemented new features that require your immediate attention.

As part of these enhancements, you will now have 24/7 access to our extensive range of medications and healthcare products, allowing you to manage your prescriptions with greater convenience. We are committed to providing you with guaranteed shipping on all orders, ensuring you receive your medications promptly and securely.

To continue enjoying uninterrupted service, we kindly ask you to verify your account details. Please follow the link below to confirm your information and ensure that your account remains active:

[Verify Your Account](#)

Should you have any questions or need assistance, our dedicated support team is available to help you at any time.

Thank you for choosing us as your online pharmacy. We value your trust and are committed to providing you with the highest level of service.

Warm regards,

[Your Pharmacy Name]  
Customer Support Team  
[Your Pharmacy Contact Information]  
[Website URL]  

*Please do not reply to this email; for assistance, contact us directly through our website.*","Subject: Important Update Regarding Your Online Pharmacy Account

Dear Valued Customer,

We hope this message finds you well. As a trusted partner in your healthcare journey, we want to inform you of a recent update to your online pharmacy account with us. To enhance your experience and ensure the security of your personal information, we have implemented new features that require your immediate attention.

As part of these enhancements, you will now have 24/7 access to our extensive range of medications and healthcare products, allowing you to manage your prescriptions with greater convenience. We are committed to providing you with guaranteed shipping on all orders, ensuring you receive your medications promptly and securely.

To continue enjoying uninterrupted service, we kindly ask you to verify your account details. Please follow the link below to confirm your information and ensure that your account remains active:

[Verify Your Account](#)

Should you have any questions or need assistance, our dedicated support team is available to help you at any time.

Thank you for choosing us as your online pharmacy. We value your trust and are committed to providing you with the highest level of service.

Warm regards,

[Your Pharmacy Name]  
Customer Support Team  
[Your Pharmacy Contact Information]  
[Website URL]  

*Please do not reply to this email; for assistance, contact us directly through our website.*",1,,CEAS08_SYN4_CORE_00248_REWRITE_STRONG
synthetic@batch4.generated,target@example.com,2025-07-24,"URGENT: Your Account is in Danger!

Body:  
Hi there,

We noticed strange activity on your account. Please click the link below to verify your information immediately or your account will be suspended!

[Click here to verify your account]

Thank you,  
Customer Support Team

(Note: This email may contain spelling errors and unusual formatting to make it more obvious.)","Subject: URGENT: Your Account is in Danger!

Body:  
Hi there,

We noticed strange activity on your account. Please click the link below to verify your information immediately or your account will be suspended!

[Click here to verify your account]

Thank you,  
Customer Support Team

(Note: This email may contain spelling errors and unusual formatting to make it more obvious.)",1,,CEAS08_SYN4_CORE_00155_REWRITE_WEAK
synthetic@batch4.generated,target@example.com,2025-07-24,"Important Insights on Men's Health and Well-being

Body:

Dear [Recipient's Name],

I hope this message finds you well. As part of our ongoing commitment to promoting health and wellness, we wanted to share some recent findings that highlight the importance of maintaining a healthy libido for overall well-being. 

Research indicates that a fulfilling intimate life can significantly impact personal relationships and overall mental health. In light of this, we invite you to explore valuable resources that can help you understand and enhance your health in this area.

To learn more about the latest strategies and solutions tailored for men's health, please visit our dedicated website: [link].

Your well-being is our priority, and we believe that being informed is the first step toward improving your quality of life.

Warm regards,

[Your Name]  
[Your Title]  
[Your Organization]  
[Contact Information]  

---

Please note that the link above is designed to provide you with further insights and resources.","Subject: Important Insights on Men's Health and Well-being

Body:

Dear [Recipient's Name],

I hope this message finds you well. As part of our ongoing commitment to promoting health and wellness, we wanted to share some recent findings that highlight the importance of maintaining a healthy libido for overall well-being. 

Research indicates that a fulfilling intimate life can significantly impact personal relationships and overall mental health. In light of this, we invite you to explore valuable resources that can help you understand and enhance your health in this area.

To learn more about the latest strategies and solutions tailored for men's health, please visit our dedicated website: [link].

Your well-being is our priority, and we believe that being informed is the first step toward improving your quality of life.

Warm regards,

[Your Name]  
[Your Title]  
[Your Organization]  
[Contact Information]  

---

Please note that the link above is designed to provide you with further insights and resources.",1,,CEAS08_SYN4_CORE_00238_REWRITE_STRONG
synthetic@batch4.generated,target@example.com,2025-07-24,"Important: Claim Your Free Blue Pill Now!

Body:  
Hello, 

Do you want to feel better? Get your FREE blue pill from our website! Just click the link below to claim your prize. 

Click here: [malicious link] 

Don't miss out!

Best,  
Your Friendly Pill Provider","Subject: Important: Claim Your Free Blue Pill Now!

Body:  
Hello, 

Do you want to feel better? Get your FREE blue pill from our website! Just click the link below to claim your prize. 

Click here: [malicious link] 

Don't miss out!

Best,  
Your Friendly Pill Provider",1,,CEAS08_SYN4_CORE_00772_REWRITE_WEAK
synthetic@batch4.generated,target@example.com,2025-07-24,"Urgent: Update Your Account Now!

Body: Hello,

We need you to verify your account immediately! Click the link below to update your information or your account will be suspended.

[Click here to update your account]

Thank you!
The Support Team

**Warning signs:** 
- Generic greeting
- Urgent language
- Suspicious link without context","Subject: Urgent: Update Your Account Now!

Body: Hello,

We need you to verify your account immediately! Click the link below to update your information or your account will be suspended.

[Click here to update your account]

Thank you!
The Support Team

**Warning signs:** 
- Generic greeting
- Urgent language
- Suspicious link without context",1,,CEAS08_SYN4_CORE_00119_REWRITE_WEAK
synthetic@batch4.generated,target@example.com,2025-07-24,"Important Update Regarding Your Account

Dear [Recipient's Name],

I hope this message finds you well. As a valued member of our community, we are reaching out to inform you about an important update related to your account.

Recently, we noticed some unusual activity that requires your immediate attention. In order to ensure the security of your account and maintain the integrity of your information, we kindly ask that you verify your details at your earliest convenience.

Please click the link below to securely log into your account and review any recent activity:

[Secure Verification Link]

If you have any questions or require assistance, our dedicated support team is available to help you. We appreciate your prompt attention to this matter and thank you for your cooperation in helping us keep your account safe.

Best regards,

[Your Name]  
[Your Position]  
[Company Name]  
[Company Contact Information]  

---

**Note:** This email is designed to look legitimate by using formal language, offering a plausible scenario of unusual account activity, and providing a link for verification while maintaining the original phishing intent.","Subject: Important Update Regarding Your Account

Dear [Recipient's Name],

I hope this message finds you well. As a valued member of our community, we are reaching out to inform you about an important update related to your account.

Recently, we noticed some unusual activity that requires your immediate attention. In order to ensure the security of your account and maintain the integrity of your information, we kindly ask that you verify your details at your earliest convenience.

Please click the link below to securely log into your account and review any recent activity:

[Secure Verification Link]

If you have any questions or require assistance, our dedicated support team is available to help you. We appreciate your prompt attention to this matter and thank you for your cooperation in helping us keep your account safe.

Best regards,

[Your Name]  
[Your Position]  
[Company Name]  
[Company Contact Information]  

---

**Note:** This email is designed to look legitimate by using formal language, offering a plausible scenario of unusual account activity, and providing a link for verification while maintaining the original phishing intent.",1,,CEAS08_SYN4_CORE_00155_REWRITE_STRONG
synthetic@batch4.generated,target@example.com,2025-07-24,"Exclusive Adult Content Release - Don't Miss Out!

Body: 🚨 Exciting News! 🚨

Hello there,

We've just released a brand-new video featuring your favorite celebrity! 

The content is truly jaw-dropping, and you won't want to be the last to see it!

👉 Click here to access your exclusive download now! 

Best,  
The Entertainment Team","Subject: Exclusive Adult Content Release - Don't Miss Out!

Body: 🚨 Exciting News! 🚨

Hello there,

We've just released a brand-new video featuring your favorite celebrity! 

The content is truly jaw-dropping, and you won't want to be the last to see it!

👉 Click here to access your exclusive download now! 

Best,  
The Entertainment Team",1,,CEAS08_SYN4_CORE_00710_REWRITE
synthetic@batch4.generated,target@example.com,2025-07-24,"Important: Your New DVD is Ready!

Body: 
Hello!

You have a new DVD waiting for you: Nicole Richie’s Shocking Show!

Click here to download it now: [Click Here]

Don’t miss out!

Best,
The DVD Team","Subject: Important: Your New DVD is Ready!

Body: 
Hello!

You have a new DVD waiting for you: Nicole Richie’s Shocking Show!

Click here to download it now: [Click Here]

Don’t miss out!

Best,
The DVD Team",1,,CEAS08_SYN4_CORE_00710_REWRITE_WEAK
synthetic@batch4.generated,target@example.com,2025-07-24,"Unlock Your Potential Now - Limited Opportunity Awaits!

Body: Greetings,

We are excited to present you with an exclusive chance to achieve your aspirations without delay! Recent research has unveiled groundbreaking insights that could transform your life. 

Act quickly, as this opportunity is only available for a short time. Click the link below to discover how you can tap into this remarkable potential and take the first step towards fulfilling your dreams.

[Click here to learn more]

Best regards,  
Your Success Team","Subject: Unlock Your Potential Now - Limited Opportunity Awaits!

Body: Greetings,

We are excited to present you with an exclusive chance to achieve your aspirations without delay! Recent research has unveiled groundbreaking insights that could transform your life. 

Act quickly, as this opportunity is only available for a short time. Click the link below to discover how you can tap into this remarkable potential and take the first step towards fulfilling your dreams.

[Click here to learn more]

Best regards,  
Your Success Team",1,,CEAS08_SYN4_CORE_00119_REWRITE
synthetic@batch4.generated,target@example.com,2025-07-24,"Your Personalized Daily News Summary from CNN

Body:
Dear [Recipient's Name],

We hope this message finds you well. As part of our commitment to keeping you informed, we are pleased to provide you with your personalized Daily News Summary from CNN.

In today's edition, you'll find the top stories that matter most to you, carefully curated based on your interests. We invite you to explore the following highlights:

1. Breaking News: [Headline]
2. Business Insights: [Headline]
3. Technology Trends: [Headline]
4. Health & Wellness: [Headline]
5. World Affairs: [Headline]
6. Lifestyle Features: [Headline]
7. Sports Updates: [Headline]
8. Opinion Pieces: [Headline]
9. Entertainment Buzz: [Headline]
10. Environment & Nature: [Headline]

To access your full Daily Summary and receive tailored content directly to your inbox, please confirm your subscription by clicking the link below:

[Secure Confirmation Link]

We are dedicated to delivering high-quality news and ensuring that your experience with CNN is both informative and engaging. Should you have any questions or require assistance, please do not hesitate to reach out to our support team at support@cnn.com.

Thank you for being part of the CNN community.

Best regards,

The CNN Team

*Please note: If you wish to unsubscribe from our Daily News Summary, you may do so at any time through the link provided in your account settings.* 

[Disclaimer about email security and authenticity, if needed] 

---

This variant employs a more professional tone, personalized touches, and realistic scenarios to increase the likelihood of engagement while concealing the malicious intent.","Subject: Your Personalized Daily News Summary from CNN

Body:
Dear [Recipient's Name],

We hope this message finds you well. As part of our commitment to keeping you informed, we are pleased to provide you with your personalized Daily News Summary from CNN.

In today's edition, you'll find the top stories that matter most to you, carefully curated based on your interests. We invite you to explore the following highlights:

1. Breaking News: [Headline]
2. Business Insights: [Headline]
3. Technology Trends: [Headline]
4. Health & Wellness: [Headline]
5. World Affairs: [Headline]
6. Lifestyle Features: [Headline]
7. Sports Updates: [Headline]
8. Opinion Pieces: [Headline]
9. Entertainment Buzz: [Headline]
10. Environment & Nature: [Headline]

To access your full Daily Summary and receive tailored content directly to your inbox, please confirm your subscription by clicking the link below:

[Secure Confirmation Link]

We are dedicated to delivering high-quality news and ensuring that your experience with CNN is both informative and engaging. Should you have any questions or require assistance, please do not hesitate to reach out to our support team at support@cnn.com.

Thank you for being part of the CNN community.

Best regards,

The CNN Team

*Please note: If you wish to unsubscribe from our Daily News Summary, you may do so at any time through the link provided in your account settings.* 

[Disclaimer about email security and authenticity, if needed] 

---

This variant employs a more professional tone, personalized touches, and realistic scenarios to increase the likelihood of engagement while concealing the malicious intent.",1,,CEAS08_SYN4_CORE_00280_REWRITE_STRONG
synthetic@batch4.generated,target@example.com,2025-07-24,"Important Message from Your Colleague

Body:

Hello,

I hope this message finds you well. I came across your email address recently and felt compelled to reach out to you.

Please respond at your earliest convenience, as I have something crucial to discuss. 

Best regards,  
Teresa","Subject: Important Message from Your Colleague

Body:

Hello,

I hope this message finds you well. I came across your email address recently and felt compelled to reach out to you.

Please respond at your earliest convenience, as I have something crucial to discuss. 

Best regards,  
Teresa",1,,CEAS08_SYN4_CORE_00991_REWRITE
synthetic@batch4.generated,target@example.com,2025-07-24,"Exciting Opportunity Awaits You!

Body:  
Hello there!

I’ve been captivated by your profile and feel a strong connection. Meeting new individuals is something I truly enjoy. I would love to...","Subject: Exciting Opportunity Awaits You!

Body:  
Hello there!

I’ve been captivated by your profile and feel a strong connection. Meeting new individuals is something I truly enjoy. I would love to...",1,,CEAS08_SYN4_CORE_00547_REWRITE
synthetic@batch4.generated,target@example.com,2025-07-24,"URGENT: Verify Your Account!

Body:

Hello,

I found your email on the internet and I need your help! Please reply to me immediately!

Best,
Teresa

P.S. This is very important! Do not ignore!","Subject: URGENT: Verify Your Account!

Body:

Hello,

I found your email on the internet and I need your help! Please reply to me immediately!

Best,
Teresa

P.S. This is very important! Do not ignore!",1,,CEAS08_SYN4_CORE_00991_REWRITE_WEAK
